Tarih_x,Saat_x,Rüzgar,Güneş,Tarih_Saat,Tarih_y,Saat_y,PTF,Toplam_Uretim
2025-04-07 15:00:00,15:00,113.89,0.5,2025-04-07 15:00:00,2025-04-07 15:00:00,15:00,2700.0,36047.74
2025-04-07 16:00:00,16:00,112.34,0.8,2025-04-07 16:00:00,2025-04-07 16:00:00,16:00,3239.81,38446.55
2025-04-07 17:00:00,17:00,76.9,0.5,2025-04-07 17:00:00,2025-04-07 17:00:00,17:00,3200.02,41385.47
2025-04-07 18:00:00,18:00,81.94,0.13,2025-04-07 18:00:00,2025-04-07 18:00:00,18:00,3365.0,42258.81
2025-04-07 19:00:00,19:00,103.13,0.01,2025-04-07 19:00:00,2025-04-07 19:00:00,19:00,3400.0,43803.2
2025-04-07 20:00:00,20:00,112.53,0.0,2025-04-07 20:00:00,2025-04-07 20:00:00,20:00,3400.0,43638.73
2025-04-07 21:00:00,21:00,105.22,0.0,2025-04-07 21:00:00,2025-04-07 21:00:00,21:00,3400.0,42054.1
2025-04-07 22:00:00,22:00,106.68,0.0,2025-04-07 22:00:00,2025-04-07 22:00:00,22:00,3100.44,40341.19
2025-04-07 23:00:00,23:00,106.37,0.0,2025-04-07 23:00:00,2025-04-07 23:00:00,23:00,2989.01,38582.36
2025-04-08 00:00:00,00:00,107.21,0.0,2025-04-08 00:00:00,2025-04-08 00:00:00,00:00,2996.59,36387.16
2025-04-08 01:00:00,01:00,95.23,0.0,2025-04-08 01:00:00,2025-04-08 01:00:00,01:00,2994.01,34351.32
2025-04-08 02:00:00,02:00,101.84,0.0,2025-04-08 02:00:00,2025-04-08 02:00:00,02:00,2899.99,32931.52
2025-04-08 03:00:00,03:00,103.44,0.0,2025-04-08 03:00:00,2025-04-08 03:00:00,03:00,2200.0,32143.79
2025-04-08 04:00:00,04:00,111.14,0.0,2025-04-08 04:00:00,2025-04-08 04:00:00,04:00,2599.0,31972.78
2025-04-08 05:00:00,05:00,106.78,0.0,2025-04-08 05:00:00,2025-04-08 05:00:00,05:00,2768.01,32416.21
2025-04-08 06:00:00,06:00,102.86,0.02,2025-04-08 06:00:00,2025-04-08 06:00:00,06:00,3044.0,32231.42
2025-04-08 07:00:00,07:00,106.39,0.55,2025-04-08 07:00:00,2025-04-08 07:00:00,07:00,3044.01,32913.33
2025-04-08 08:00:00,08:00,114.98,1.9,2025-04-08 08:00:00,2025-04-08 08:00:00,08:00,3359.99,36677.4
2025-04-08 09:00:00,09:00,110.81,4.0,2025-04-08 09:00:00,2025-04-08 09:00:00,09:00,3319.99,36843.81
2025-04-08 10:00:00,10:00,111.07,6.67,2025-04-08 10:00:00,2025-04-08 10:00:00,10:00,2999.02,36610.86
2025-04-08 11:00:00,11:00,109.38,6.97,2025-04-08 11:00:00,2025-04-08 11:00:00,11:00,2899.01,37126.88
2025-04-08 12:00:00,12:00,104.93,5.6,2025-04-08 12:00:00,2025-04-08 12:00:00,12:00,2700.0,35677.91
2025-04-08 13:00:00,13:00,102.14,4.72,2025-04-08 13:00:00,2025-04-08 13:00:00,13:00,2994.01,36984.66
2025-04-08 14:00:00,14:00,102.67,4.44,2025-04-08 14:00:00,2025-04-08 14:00:00,14:00,3199.99,39487.81
2025-04-08 15:00:00,15:00,106.3,3.59,2025-04-08 15:00:00,2025-04-08 15:00:00,15:00,3244.0,40567.04
2025-04-08 16:00:00,16:00,110.47,3.44,2025-04-08 16:00:00,2025-04-08 16:00:00,16:00,3350.0,41223.71
2025-04-08 17:00:00,17:00,115.09,1.94,2025-04-08 17:00:00,2025-04-08 17:00:00,17:00,3399.7,42556.03
2025-04-08 18:00:00,18:00,105.98,0.54,2025-04-08 18:00:00,2025-04-08 18:00:00,18:00,3399.69,42447.66
2025-04-08 19:00:00,19:00,102.81,0.0,2025-04-08 19:00:00,2025-04-08 19:00:00,19:00,3400.0,44050.31
2025-04-08 20:00:00,20:00,105.89,0.0,2025-04-08 20:00:00,2025-04-08 20:00:00,20:00,3400.0,44073.06
2025-04-08 21:00:00,21:00,108.66,0.0,2025-04-08 21:00:00,2025-04-08 21:00:00,21:00,3399.7,42637.18
2025-04-08 22:00:00,22:00,112.93,0.0,2025-04-08 22:00:00,2025-04-08 22:00:00,22:00,3078.0,40896.92
2025-04-08 23:00:00,23:00,112.6,0.0,2025-04-08 23:00:00,2025-04-08 23:00:00,23:00,3078.01,38962.18
2025-04-09 00:00:00,00:00,109.05,0.0,2025-04-09 00:00:00,2025-04-09 00:00:00,00:00,3302.0,36424.24
2025-04-09 01:00:00,01:00,103.79,0.0,2025-04-09 01:00:00,2025-04-09 01:00:00,01:00,2912.45,34523.13
2025-04-09 02:00:00,02:00,100.37,0.0,2025-04-09 02:00:00,2025-04-09 02:00:00,02:00,2643.45,32900.41
2025-04-09 03:00:00,03:00,98.87,0.0,2025-04-09 03:00:00,2025-04-09 03:00:00,03:00,2174.99,32168.4
2025-04-09 04:00:00,04:00,99.26,0.0,2025-04-09 04:00:00,2025-04-09 04:00:00,04:00,2200.0,32013.45
2025-04-09 05:00:00,05:00,92.42,0.0,2025-04-09 05:00:00,2025-04-09 05:00:00,05:00,2700.01,32369.48
2025-04-09 06:00:00,06:00,76.62,0.0,2025-04-09 06:00:00,2025-04-09 06:00:00,06:00,2918.89,32331.36
2025-04-09 07:00:00,07:00,79.84,0.31,2025-04-09 07:00:00,2025-04-09 07:00:00,07:00,2749.47,33920.33
2025-04-09 08:00:00,08:00,68.49,1.6,2025-04-09 08:00:00,2025-04-09 08:00:00,08:00,3399.68,38995.9
2025-04-09 09:00:00,09:00,81.71,5.11,2025-04-09 09:00:00,2025-04-09 09:00:00,09:00,3359.99,40407.79
2025-04-09 10:00:00,10:00,99.87,6.35,2025-04-09 10:00:00,2025-04-09 10:00:00,10:00,3194.0,39701.2
2025-04-09 11:00:00,11:00,95.28,3.79,2025-04-09 11:00:00,2025-04-09 11:00:00,11:00,3194.0,39099.1
2025-04-09 12:00:00,12:00,78.16,7.77,2025-04-09 12:00:00,2025-04-09 12:00:00,12:00,2202.99,37179.79
2025-04-09 13:00:00,13:00,68.05,5.47,2025-04-09 13:00:00,2025-04-09 13:00:00,13:00,2534.46,37248.93
2025-04-09 14:00:00,14:00,74.59,7.52,2025-04-09 14:00:00,2025-04-09 14:00:00,14:00,2534.45,38025.55
2025-04-09 15:00:00,15:00,80.01,6.43,2025-04-09 15:00:00,2025-04-09 15:00:00,15:00,2249.99,38602.42
2025-04-09 16:00:00,16:00,68.24,5.33,2025-04-09 16:00:00,2025-04-09 16:00:00,16:00,2899.0,40202.93
2025-04-09 17:00:00,17:00,34.66,5.17,2025-04-09 17:00:00,2025-04-09 17:00:00,17:00,3399.68,41608.74
2025-04-09 18:00:00,18:00,22.04,1.13,2025-04-09 18:00:00,2025-04-09 18:00:00,18:00,3399.68,42193.83
2025-04-09 19:00:00,19:00,9.22,0.33,2025-04-09 19:00:00,2025-04-09 19:00:00,19:00,3399.69,44091.77
2025-04-09 20:00:00,20:00,18.9,0.0,2025-04-09 20:00:00,2025-04-09 20:00:00,20:00,3400.0,44553.99
2025-04-09 21:00:00,21:00,17.13,0.0,2025-04-09 21:00:00,2025-04-09 21:00:00,21:00,3399.68,43302.66
2025-04-09 22:00:00,22:00,13.73,0.0,2025-04-09 22:00:00,2025-04-09 22:00:00,22:00,3194.0,41461.78
2025-04-09 23:00:00,23:00,7.7,0.0,2025-04-09 23:00:00,2025-04-09 23:00:00,23:00,2998.0,39594.65
2025-04-10 00:00:00,00:00,0.76,0.0,2025-04-10 00:00:00,2025-04-10 00:00:00,00:00,2996.01,37258.63
2025-04-10 01:00:00,01:00,0.0,0.0,2025-04-10 01:00:00,2025-04-10 01:00:00,01:00,2848.46,34943.28
2025-04-10 02:00:00,02:00,0.0,0.0,2025-04-10 02:00:00,2025-04-10 02:00:00,02:00,2500.0,33781.73
2025-04-10 03:00:00,03:00,0.0,0.0,2025-04-10 03:00:00,2025-04-10 03:00:00,03:00,2510.1,33338.75
2025-04-10 04:00:00,04:00,0.0,0.0,2025-04-10 04:00:00,2025-04-10 04:00:00,04:00,2350.01,33299.07
2025-04-10 05:00:00,05:00,0.23,0.0,2025-04-10 05:00:00,2025-04-10 05:00:00,05:00,2824.44,33565.31
2025-04-10 06:00:00,06:00,2.85,0.03,2025-04-10 06:00:00,2025-04-10 06:00:00,06:00,2799.99,33372.03
2025-04-10 07:00:00,07:00,8.88,0.03,2025-04-10 07:00:00,2025-04-10 07:00:00,07:00,2891.01,34050.97
2025-04-10 08:00:00,08:00,12.54,0.0,2025-04-10 08:00:00,2025-04-10 08:00:00,08:00,3399.68,37157.82
2025-04-10 09:00:00,09:00,14.41,0.0,2025-04-10 09:00:00,2025-04-10 09:00:00,09:00,3399.68,36502.24
2025-04-10 10:00:00,10:00,20.14,0.3,2025-04-10 10:00:00,2025-04-10 10:00:00,10:00,3220.0,35098.12
2025-04-10 11:00:00,11:00,23.09,0.35,2025-04-10 11:00:00,2025-04-10 11:00:00,11:00,2997.45,34330.4
2025-04-10 12:00:00,12:00,26.43,0.36,2025-04-10 12:00:00,2025-04-10 12:00:00,12:00,2662.4,31591.45
2025-04-10 13:00:00,13:00,29.77,8.25,2025-04-10 13:00:00,2025-04-10 13:00:00,13:00,2275.0,32592.63
2025-04-10 14:00:00,14:00,25.77,0.0,2025-04-10 14:00:00,2025-04-10 14:00:00,14:00,2361.61,33896.43
2025-04-10 15:00:00,15:00,14.77,2.5,2025-04-10 15:00:00,2025-04-10 15:00:00,15:00,2710.1,34963.28
2025-04-10 16:00:00,16:00,38.9,3.37,2025-04-10 16:00:00,2025-04-10 16:00:00,16:00,2997.46,37730.82
2025-04-10 17:00:00,17:00,64.66,2.54,2025-04-10 17:00:00,2025-04-10 17:00:00,17:00,3338.0,40123.07
2025-04-10 18:00:00,18:00,60.81,1.51,2025-04-10 18:00:00,2025-04-10 18:00:00,18:00,3399.68,41802.57
2025-04-10 19:00:00,19:00,51.23,0.27,2025-04-10 19:00:00,2025-04-10 19:00:00,19:00,3399.69,44271.04
2025-04-10 20:00:00,20:00,52.87,0.0,2025-04-10 20:00:00,2025-04-10 20:00:00,20:00,3399.69,44950.53
2025-04-10 21:00:00,21:00,45.02,0.0,2025-04-10 21:00:00,2025-04-10 21:00:00,21:00,3399.68,43715.31
2025-04-10 22:00:00,22:00,58.8,0.0,2025-04-10 22:00:00,2025-04-10 22:00:00,22:00,3180.0,41706.09
2025-04-10 23:00:00,23:00,42.5,0.0,2025-04-10 23:00:00,2025-04-10 23:00:00,23:00,3132.45,39678.4
2025-04-11 00:00:00,00:00,8.81,0.0,2025-04-11 00:00:00,2025-04-11 00:00:00,00:00,3094.0,37383.15
2025-04-11 01:00:00,01:00,31.8,0.0,2025-04-11 01:00:00,2025-04-11 01:00:00,01:00,2982.0,35218.58
2025-04-11 02:00:00,02:00,83.14,0.0,2025-04-11 02:00:00,2025-04-11 02:00:00,02:00,2614.99,33895.17
2025-04-11 03:00:00,03:00,112.2,0.0,2025-04-11 03:00:00,2025-04-11 03:00:00,03:00,2218.07,33123.51
2025-04-11 04:00:00,04:00,100.62,0.0,2025-04-11 04:00:00,2025-04-11 04:00:00,04:00,2410.1,33243.31
2025-04-11 05:00:00,05:00,77.46,0.0,2025-04-11 05:00:00,2025-04-11 05:00:00,05:00,2749.48,33662.11
2025-04-11 06:00:00,06:00,30.08,0.0,2025-04-11 06:00:00,2025-04-11 06:00:00,06:00,2982.0,33279.19
2025-04-11 07:00:00,07:00,16.37,0.55,2025-04-11 07:00:00,2025-04-11 07:00:00,07:00,2819.99,33972.14
2025-04-11 08:00:00,08:00,13.33,2.46,2025-04-11 08:00:00,2025-04-11 08:00:00,08:00,3350.0,38072.62
2025-04-11 09:00:00,09:00,29.4,4.78,2025-04-11 09:00:00,2025-04-11 09:00:00,09:00,3327.31,38945.61
2025-04-11 10:00:00,10:00,36.66,7.3,2025-04-11 10:00:00,2025-04-11 10:00:00,10:00,2248.71,38473.59
2025-04-11 11:00:00,11:00,35.41,8.6,2025-04-11 11:00:00,2025-04-11 11:00:00,11:00,2926.38,38733.52
2025-04-11 12:00:00,12:00,36.66,7.81,2025-04-11 12:00:00,2025-04-11 12:00:00,12:00,2560.0,36762.91
2025-04-11 13:00:00,13:00,37.6,9.48,2025-04-11 13:00:00,2025-04-11 13:00:00,13:00,2585.0,35556.81
2025-04-11 14:00:00,14:00,30.04,10.77,2025-04-11 14:00:00,2025-04-11 14:00:00,14:00,2994.0,37325.52
2025-04-11 15:00:00,15:00,22.98,10.67,2025-04-11 15:00:00,2025-04-11 15:00:00,15:00,2994.0,37873.6
2025-04-11 16:00:00,16:00,17.01,9.0,2025-04-11 16:00:00,2025-04-11 16:00:00,16:00,3175.0,39381.21
2025-04-11 17:00:00,17:00,15.35,0.15,2025-04-11 17:00:00,2025-04-11 17:00:00,17:00,3359.99,41482.92
2025-04-11 18:00:00,18:00,3.39,0.04,2025-04-11 18:00:00,2025-04-11 18:00:00,18:00,3399.69,43098.17
2025-04-11 19:00:00,19:00,1.25,0.0,2025-04-11 19:00:00,2025-04-11 19:00:00,19:00,3400.0,45182.96
2025-04-11 20:00:00,20:00,0.0,0.0,2025-04-11 20:00:00,2025-04-11 20:00:00,20:00,3400.0,45869.67
2025-04-11 21:00:00,21:00,6.28,0.0,2025-04-11 21:00:00,2025-04-11 21:00:00,21:00,3399.68,44562.72
2025-04-11 22:00:00,22:00,11.17,0.0,2025-04-11 22:00:00,2025-04-11 22:00:00,22:00,3074.01,42238.42
2025-04-11 23:00:00,23:00,15.77,0.0,2025-04-11 23:00:00,2025-04-11 23:00:00,23:00,2949.0,40492.35
2025-04-12 00:00:00,00:00,23.61,0.0,2025-04-12 00:00:00,2025-04-12 00:00:00,00:00,3342.01,38260.8
2025-04-12 01:00:00,01:00,25.99,0.0,2025-04-12 01:00:00,2025-04-12 01:00:00,01:00,2999.0,36007.19
2025-04-12 02:00:00,02:00,32.89,0.0,2025-04-12 02:00:00,2025-04-12 02:00:00,02:00,2976.29,34440.72
2025-04-12 03:00:00,03:00,39.01,0.0,2025-04-12 03:00:00,2025-04-12 03:00:00,03:00,2702.0,33257.99
2025-04-12 04:00:00,04:00,43.06,0.0,2025-04-12 04:00:00,2025-04-12 04:00:00,04:00,2741.0,33397.58
2025-04-12 05:00:00,05:00,45.86,0.0,2025-04-12 05:00:00,2025-04-12 05:00:00,05:00,3087.74,33565.98
2025-04-12 06:00:00,06:00,56.4,0.0,2025-04-12 06:00:00,2025-04-12 06:00:00,06:00,3150.0,32539.8
2025-04-12 07:00:00,07:00,60.41,0.1,2025-04-12 07:00:00,2025-04-12 07:00:00,07:00,1999.91,31755.03
2025-04-12 08:00:00,08:00,79.25,0.54,2025-04-12 08:00:00,2025-04-12 08:00:00,08:00,2495.02,33235.71
2025-04-12 09:00:00,09:00,52.33,2.23,2025-04-12 09:00:00,2025-04-12 09:00:00,09:00,2699.58,32913.28
2025-04-12 10:00:00,10:00,26.15,3.6,2025-04-12 10:00:00,2025-04-12 10:00:00,10:00,2700.0,32322.66
2025-04-12 11:00:00,11:00,21.7,2.57,2025-04-12 11:00:00,2025-04-12 11:00:00,11:00,1999.91,33226.67
2025-04-12 12:00:00,12:00,15.76,2.16,2025-04-12 12:00:00,2025-04-12 12:00:00,12:00,1864.99,32346.69
2025-04-12 13:00:00,13:00,7.88,1.88,2025-04-12 13:00:00,2025-04-12 13:00:00,13:00,2472.01,33053.73
2025-04-12 14:00:00,14:00,11.36,0.1,2025-04-12 14:00:00,2025-04-12 14:00:00,14:00,2472.0,33582.32
2025-04-12 15:00:00,15:00,3.0,0.0,2025-04-12 15:00:00,2025-04-12 15:00:00,15:00,2750.01,34456.86
2025-04-12 16:00:00,16:00,17.16,1.78,2025-04-12 16:00:00,2025-04-12 16:00:00,16:00,2848.48,36585.78
2025-04-12 17:00:00,17:00,73.56,1.74,2025-04-12 17:00:00,2025-04-12 17:00:00,17:00,2749.47,39468.6
2025-04-12 18:00:00,18:00,89.2,0.24,2025-04-12 18:00:00,2025-04-12 18:00:00,18:00,3359.99,41857.15
2025-04-12 19:00:00,19:00,90.61,0.0,2025-04-12 19:00:00,2025-04-12 19:00:00,19:00,3399.82,42521.72
2025-04-12 20:00:00,20:00,74.54,0.0,2025-04-12 20:00:00,2025-04-12 20:00:00,20:00,3400.0,44303.8
2025-04-12 21:00:00,21:00,61.02,0.0,2025-04-12 21:00:00,2025-04-12 21:00:00,21:00,3399.82,42955.26
2025-04-12 22:00:00,22:00,55.83,0.0,2025-04-12 22:00:00,2025-04-12 22:00:00,22:00,3200.0,40718.04
2025-04-12 23:00:00,23:00,39.81,0.0,2025-04-12 23:00:00,2025-04-12 23:00:00,23:00,2948.0,38719.58
2025-04-13 00:00:00,00:00,31.96,0.0,2025-04-13 00:00:00,2025-04-13 00:00:00,00:00,3212.0,36544.93
2025-04-13 01:00:00,01:00,31.98,0.0,2025-04-13 01:00:00,2025-04-13 01:00:00,01:00,3212.01,34385.23
2025-04-13 02:00:00,02:00,25.72,0.0,2025-04-13 02:00:00,2025-04-13 02:00:00,02:00,2900.0,32851.84
2025-04-13 03:00:00,03:00,36.46,0.0,2025-04-13 03:00:00,2025-04-13 03:00:00,03:00,2699.48,31887.4
2025-04-13 04:00:00,04:00,41.4,0.0,2025-04-13 04:00:00,2025-04-13 04:00:00,04:00,2725.0,31745.66
2025-04-13 05:00:00,05:00,46.92,0.0,2025-04-13 05:00:00,2025-04-13 05:00:00,05:00,3100.01,31706.99
2025-04-13 06:00:00,06:00,33.71,0.0,2025-04-13 06:00:00,2025-04-13 06:00:00,06:00,2900.0,30064.87
2025-04-13 07:00:00,07:00,23.95,0.46,2025-04-13 07:00:00,2025-04-13 07:00:00,07:00,2610.1,27663.06
2025-04-13 08:00:00,08:00,10.63,2.2,2025-04-13 08:00:00,2025-04-13 08:00:00,08:00,1864.99,25744.58
2025-04-13 09:00:00,09:00,31.69,5.41,2025-04-13 09:00:00,2025-04-13 09:00:00,09:00,1080.01,23295.39
2025-04-13 10:00:00,10:00,61.72,3.21,2025-04-13 10:00:00,2025-04-13 10:00:00,10:00,920.0,22154.03
2025-04-13 11:00:00,11:00,76.52,10.22,2025-04-13 11:00:00,2025-04-13 11:00:00,11:00,549.99,22115.31
2025-04-13 12:00:00,12:00,101.03,11.17,2025-04-13 12:00:00,2025-04-13 12:00:00,12:00,554.1,22331.72
2025-04-13 13:00:00,13:00,88.5,11.25,2025-04-13 13:00:00,2025-04-13 13:00:00,13:00,1080.0,23391.08
2025-04-13 14:00:00,14:00,73.37,0.35,2025-04-13 14:00:00,2025-04-13 14:00:00,14:00,975.0,24113.5
2025-04-13 15:00:00,15:00,64.63,10.68,2025-04-13 15:00:00,2025-04-13 15:00:00,15:00,863.64,25424.35
2025-04-13 16:00:00,16:00,65.87,8.82,2025-04-13 16:00:00,2025-04-13 16:00:00,16:00,1500.0,28118.64
2025-04-13 17:00:00,17:00,69.18,6.35,2025-04-13 17:00:00,2025-04-13 17:00:00,17:00,2575.0,31798.37
2025-04-13 18:00:00,18:00,64.16,3.22,2025-04-13 18:00:00,2025-04-13 18:00:00,18:00,3319.99,35992.66
2025-04-13 19:00:00,19:00,57.83,0.45,2025-04-13 19:00:00,2025-04-13 19:00:00,19:00,3399.87,39691.26
2025-04-13 20:00:00,20:00,47.33,0.0,2025-04-13 20:00:00,2025-04-13 20:00:00,20:00,3400.0,41126.19
2025-04-13 21:00:00,21:00,31.1,0.0,2025-04-13 21:00:00,2025-04-13 21:00:00,21:00,3399.87,40063.21
2025-04-13 22:00:00,22:00,18.57,0.0,2025-04-13 22:00:00,2025-04-13 22:00:00,22:00,3383.03,38625.31
2025-04-13 23:00:00,23:00,10.53,0.0,2025-04-13 23:00:00,2025-04-13 23:00:00,23:00,3282.5,36583.09
2025-04-14 00:00:00,00:00,2.37,0.0,2025-04-14 00:00:00,2025-04-14 00:00:00,00:00,3220.01,34930.62
2025-04-14 01:00:00,01:00,0.0,0.0,2025-04-14 01:00:00,2025-04-14 01:00:00,01:00,3028.01,32572.56
2025-04-14 02:00:00,02:00,0.0,0.0,2025-04-14 02:00:00,2025-04-14 02:00:00,02:00,2699.47,31326.06
2025-04-14 03:00:00,03:00,2.06,0.0,2025-04-14 03:00:00,2025-04-14 03:00:00,03:00,2110.11,30667.37
2025-04-14 04:00:00,04:00,7.5,0.0,2025-04-14 04:00:00,2025-04-14 04:00:00,04:00,2388.0,30979.06
2025-04-14 05:00:00,05:00,8.42,0.0,2025-04-14 05:00:00,2025-04-14 05:00:00,05:00,2973.5,31474.92
2025-04-14 06:00:00,06:00,7.63,0.0,2025-04-14 06:00:00,2025-04-14 06:00:00,06:00,2702.0,31315.61
2025-04-14 07:00:00,07:00,1.45,0.03,2025-04-14 07:00:00,2025-04-14 07:00:00,07:00,2800.0,32330.51
2025-04-14 08:00:00,08:00,0.0,0.0,2025-04-14 08:00:00,2025-04-14 08:00:00,08:00,3399.76,35799.73
2025-04-14 09:00:00,09:00,4.46,0.0,2025-04-14 09:00:00,2025-04-14 09:00:00,09:00,3399.76,35947.39
2025-04-14 10:00:00,10:00,14.74,0.3,2025-04-14 10:00:00,2025-04-14 10:00:00,10:00,3028.01,34713.68
2025-04-14 11:00:00,11:00,53.01,8.14,2025-04-14 11:00:00,2025-04-14 11:00:00,11:00,3088.87,34922.14
2025-04-14 12:00:00,12:00,75.03,10.38,2025-04-14 12:00:00,2025-04-14 12:00:00,12:00,2514.0,33566.37
2025-04-14 13:00:00,13:00,91.83,8.13,2025-04-14 13:00:00,2025-04-14 13:00:00,13:00,2875.3,34451.11
2025-04-14 14:00:00,14:00,100.65,7.19,2025-04-14 14:00:00,2025-04-14 14:00:00,14:00,2387.99,36120.38
2025-04-14 15:00:00,15:00,94.39,3.48,2025-04-14 15:00:00,2025-04-14 15:00:00,15:00,2514.0,37115.37
2025-04-14 16:00:00,16:00,86.37,1.97,2025-04-14 16:00:00,2025-04-14 16:00:00,16:00,3028.0,38807.02
2025-04-14 17:00:00,17:00,87.27,1.6,2025-04-14 17:00:00,2025-04-14 17:00:00,17:00,3399.0,41044.55
2025-04-14 18:00:00,18:00,91.68,1.06,2025-04-14 18:00:00,2025-04-14 18:00:00,18:00,3399.76,42437.97
2025-04-14 19:00:00,19:00,105.88,0.12,2025-04-14 19:00:00,2025-04-14 19:00:00,19:00,3400.0,44618.8
2025-04-14 20:00:00,20:00,108.13,0.0,2025-04-14 20:00:00,2025-04-14 20:00:00,20:00,3400.0,45253.27
2025-04-14 21:00:00,21:00,95.43,0.0,2025-04-14 21:00:00,2025-04-14 21:00:00,21:00,3399.77,43785.38
2025-04-14 22:00:00,22:00,66.46,0.0,2025-04-14 22:00:00,2025-04-14 22:00:00,22:00,3155.0,41772.82
2025-04-14 23:00:00,23:00,30.77,0.0,2025-04-14 23:00:00,2025-04-14 23:00:00,23:00,3028.0,39713.08
2025-04-15 00:00:00,00:00,8.98,0.0,2025-04-15 00:00:00,2025-04-15 00:00:00,00:00,3150.0,37190.37
2025-04-15 01:00:00,01:00,3.08,0.0,2025-04-15 01:00:00,2025-04-15 01:00:00,01:00,3097.01,35284.32
2025-04-15 02:00:00,02:00,4.48,0.0,2025-04-15 02:00:00,2025-04-15 02:00:00,02:00,2699.47,33940.14
2025-04-15 03:00:00,03:00,4.78,0.0,2025-04-15 03:00:00,2025-04-15 03:00:00,03:00,2510.1,33240.59
2025-04-15 04:00:00,04:00,7.6,0.0,2025-04-15 04:00:00,2025-04-15 04:00:00,04:00,2699.48,33083.96
2025-04-15 05:00:00,05:00,0.0,0.0,2025-04-15 05:00:00,2025-04-15 05:00:00,05:00,3009.79,33379.06
2025-04-15 06:00:00,06:00,0.0,0.0,2025-04-15 06:00:00,2025-04-15 06:00:00,06:00,2948.82,32826.57
2025-04-15 07:00:00,07:00,0.0,0.03,2025-04-15 07:00:00,2025-04-15 07:00:00,07:00,2800.0,33472.21
2025-04-15 08:00:00,08:00,0.45,1.33,2025-04-15 08:00:00,2025-04-15 08:00:00,08:00,3399.76,35931.54
2025-04-15 09:00:00,09:00,1.93,2.92,2025-04-15 09:00:00,2025-04-15 09:00:00,09:00,3300.0,34998.87
2025-04-15 10:00:00,10:00,3.2,4.26,2025-04-15 10:00:00,2025-04-15 10:00:00,10:00,2700.0,33592.04
2025-04-15 11:00:00,11:00,4.13,5.25,2025-04-15 11:00:00,2025-04-15 11:00:00,11:00,2978.29,32764.9
2025-04-15 12:00:00,12:00,4.68,5.7,2025-04-15 12:00:00,2025-04-15 12:00:00,12:00,2361.62,30383.86
2025-04-15 13:00:00,13:00,6.21,5.77,2025-04-15 13:00:00,2025-04-15 13:00:00,13:00,2700.01,30282.61
2025-04-15 14:00:00,14:00,11.07,2.49,2025-04-15 14:00:00,2025-04-15 14:00:00,14:00,2387.99,31344.89
2025-04-15 15:00:00,15:00,23.92,0.31,2025-04-15 15:00:00,2025-04-15 15:00:00,15:00,2699.48,32376.17
2025-04-15 16:00:00,16:00,46.32,0.23,2025-04-15 16:00:00,2025-04-15 16:00:00,16:00,3147.77,35151.36
2025-04-15 17:00:00,17:00,62.09,0.13,2025-04-15 17:00:00,2025-04-15 17:00:00,17:00,3399.76,38726.76
2025-04-15 18:00:00,18:00,70.63,0.03,2025-04-15 18:00:00,2025-04-15 18:00:00,18:00,3399.77,41218.35
2025-04-15 19:00:00,19:00,78.1,0.0,2025-04-15 19:00:00,2025-04-15 19:00:00,19:00,3400.0,43574.26
2025-04-15 20:00:00,20:00,56.53,0.0,2025-04-15 20:00:00,2025-04-15 20:00:00,20:00,3400.0,44463.93
2025-04-15 21:00:00,21:00,44.19,0.0,2025-04-15 21:00:00,2025-04-15 21:00:00,21:00,3400.0,43349.37
2025-04-15 22:00:00,22:00,19.11,0.0,2025-04-15 22:00:00,2025-04-15 22:00:00,22:00,3399.76,41591.41
2025-04-15 23:00:00,23:00,6.35,0.0,2025-04-15 23:00:00,2025-04-15 23:00:00,23:00,3360.0,39511.39
2025-04-16 00:00:00,00:00,3.52,0.0,2025-04-16 00:00:00,2025-04-16 00:00:00,00:00,3390.0,37079.37
2025-04-16 01:00:00,01:00,0.0,0.0,2025-04-16 01:00:00,2025-04-16 01:00:00,01:00,3399.76,35161.19
2025-04-16 02:00:00,02:00,0.0,0.0,2025-04-16 02:00:00,2025-04-16 02:00:00,02:00,3182.02,33892.84
2025-04-16 03:00:00,03:00,0.0,0.0,2025-04-16 03:00:00,2025-04-16 03:00:00,03:00,3000.01,33027.53
2025-04-16 04:00:00,04:00,0.0,0.0,2025-04-16 04:00:00,2025-04-16 04:00:00,04:00,2980.0,32818.4
2025-04-16 05:00:00,05:00,0.0,0.0,2025-04-16 05:00:00,2025-04-16 05:00:00,05:00,3182.01,33192.6
2025-04-16 06:00:00,06:00,0.0,0.0,2025-04-16 06:00:00,2025-04-16 06:00:00,06:00,2910.11,32475.86
2025-04-16 07:00:00,07:00,0.0,0.14,2025-04-16 07:00:00,2025-04-16 07:00:00,07:00,2000.0,32264.46
2025-04-16 08:00:00,08:00,1.29,2.22,2025-04-16 08:00:00,2025-04-16 08:00:00,08:00,3359.99,33695.62
2025-04-16 09:00:00,09:00,3.52,4.47,2025-04-16 09:00:00,2025-04-16 09:00:00,09:00,3380.02,32396.73
2025-04-16 10:00:00,10:00,5.72,7.34,2025-04-16 10:00:00,2025-04-16 10:00:00,10:00,3194.91,31084.86
2025-04-16 11:00:00,11:00,9.09,8.76,2025-04-16 11:00:00,2025-04-16 11:00:00,11:00,3080.0,30956.74
2025-04-16 12:00:00,12:00,23.35,10.18,2025-04-16 12:00:00,2025-04-16 12:00:00,12:00,1999.99,29174.37
